Pf3D7_01_v3	8175	8420	intergenic
Pf3D7_01_v3	28550	29097	PF3D7_0100100
Pf3D7_01_v3	30827	31160	intergenic
Pf3D7_01_v3	31980	32448	intergenic
Pf3D7_01_v3	45700	46151	intergenic
Pf3D7_01_v3	46525	47401	intergenic
Pf3D7_01_v3	55789	56208	intergenic
Pf3D7_01_v3	57181	57442	intergenic
Pf3D7_01_v3	58544	58752	intergenic
Pf3D7_01_v3	58950	59171	PF3D7_0100800
Pf3D7_01_v3	59365	59903	PF3D7_0100800
Pf3D7_01_v3	60696	61905	intergenic
Pf3D7_01_v3	63394	63713	PF3D7_0100900
Pf3D7_01_v3	63852	64160	intergenic
Pf3D7_01_v3	64262	64698	intergenic
Pf3D7_01_v3	65299	65574	intergenic
Pf3D7_01_v3	68335	68538	intergenic
Pf3D7_01_v3	73011	73277	intergenic
Pf3D7_01_v3	75459	75741	intergenic
Pf3D7_01_v3	77400	77632	PF3D7_0101500
Pf3D7_01_v3	84423	84626	intergenic
Pf3D7_01_v3	88399	88693	intergenic
Pf3D7_01_v3	89122	89796	intergenic
Pf3D7_01_v3	89897	90306	intergenic
Pf3D7_01_v3	92209	92712	intergenic
Pf3D7_01_v3	92897	93170	intergenic
Pf3D7_01_v3	93910	94229	PF3D7_0102100
Pf3D7_01_v3	94343	94652	PF3D7_0102100
Pf3D7_01_v3	522210	522515	intergenic
Pf3D7_01_v3	522724	523095	intergenic
Pf3D7_01_v3	523620	527043	PF3D7_0113800
Pf3D7_01_v3	528720	529178	intergenic
Pf3D7_01_v3	529702	530409	intergenic
Pf3D7_01_v3	530622	531880	intergenic
Pf3D7_01_v3	547285	547777	intergenic
Pf3D7_01_v3	548582	548940	intergenic
Pf3D7_01_v3	549442	550131	intergenic
Pf3D7_01_v3	551989	552315	PF3D7_0114300
Pf3D7_01_v3	552488	552704	PF3D7_0114300
Pf3D7_01_v3	555368	555837	PF3D7_0114400
Pf3D7_01_v3	556684	557761	intergenic
Pf3D7_01_v3	558059	558352	intergenic
Pf3D7_01_v3	558602	558851	PF3D7_0114500
Pf3D7_01_v3	559406	559729	intergenic
Pf3D7_01_v3	560177	560489	intergenic
Pf3D7_01_v3	561397	561651	PF3D7_0114600
Pf3D7_01_v3	562659	562921	intergenic
Pf3D7_01_v3	563063	563588	intergenic
Pf3D7_01_v3	565647	566265	intergenic
Pf3D7_01_v3	566951	567285	intergenic
Pf3D7_01_v3	567876	568130	intergenic
Pf3D7_01_v3	568392	570317	PF3D7_0114800
Pf3D7_01_v3	570435	571072	intergenic
Pf3D7_01_v3	571250	571626	intergenic
Pf3D7_01_v3	571731	573014	PF3D7_0114900
Pf3D7_01_v3	573163	573768	intergenic
Pf3D7_01_v3	578348	578570	intergenic
Pf3D7_01_v3	583509	583785	intergenic
Pf3D7_01_v3	584609	584979	PF3D7_0115050
Pf3D7_01_v3	585086	585479	intergenic
Pf3D7_01_v3	586287	586670	PF3D7_0115100
Pf3D7_01_v3	586793	587226	PF3D7_0115100
Pf3D7_01_v3	587727	587960	PF3D7_0115100
Pf3D7_01_v3	588063	588527	intergenic
Pf3D7_01_v3	593959	594288	PF3D7_0115300
Pf3D7_01_v3	596332	596606	intergenic
Pf3D7_01_v3	597252	597452	intergenic
Pf3D7_01_v3	600691	601185	PF3D7_0115500
Pf3D7_01_v3	601384	601993	intergenic
Pf3D7_01_v3	602850	605691	PF3D7_0115600
Pf3D7_01_v3	606121	606587	intergenic
Pf3D7_01_v3	607101	608869	intergenic
Pf3D7_01_v3	609365	611309	intergenic
Pf3D7_01_v3	612170	612386	intergenic
Pf3D7_01_v3	614580	614787	intergenic
Pf3D7_01_v3	615340	616309	intergenic
Pf3D7_02_v3	34404	34774	intergenic
Pf3D7_02_v3	36627	37327	PF3D7_0200300
Pf3D7_02_v3	38905	39172	intergenic
Pf3D7_02_v3	39586	39940	intergenic
Pf3D7_02_v3	40096	41170	intergenic
Pf3D7_02_v3	42825	43177	PF3D7_0200500
Pf3D7_02_v3	43646	44154	intergenic
Pf3D7_02_v3	44670	44936	intergenic
Pf3D7_02_v3	47583	48447	intergenic
Pf3D7_02_v3	48582	48799	intergenic
Pf3D7_02_v3	55361	55615	intergenic
Pf3D7_02_v3	55798	56351	intergenic
Pf3D7_02_v3	56801	57279	intergenic
Pf3D7_02_v3	59021	59982	intergenic
Pf3D7_02_v3	61443	62647	PF3D7_0201200
Pf3D7_02_v3	64894	65744	PF3D7_0201300
Pf3D7_02_v3	66000	66485	PF3D7_0201300
Pf3D7_02_v3	67038	67290	intergenic
Pf3D7_02_v3	67664	68763	PF3D7_0201400
Pf3D7_02_v3	68959	69467	PF3D7_0201400
Pf3D7_02_v3	69619	69842	intergenic
Pf3D7_02_v3	70652	70997	intergenic
Pf3D7_02_v3	844941	845793	intergenic
Pf3D7_02_v3	846097	846431	PF3D7_0220900
Pf3D7_02_v3	846987	847203	PF3D7_0221000
Pf3D7_02_v3	847379	847635	PF3D7_0221000
Pf3D7_02_v3	847950	848640	PF3D7_0221000
Pf3D7_02_v3	849064	850668	PF3D7_0221100
Pf3D7_02_v3	850882	851556	PF3D7_0221100
Pf3D7_02_v3	858673	859157	PF3D7_0221300
Pf3D7_02_v3	859263	859996	PF3D7_0221400
Pf3D7_02_v3	861256	861523	intergenic
Pf3D7_02_v3	862852	863222	intergenic
Pf3D7_02_v3	864051	867855	PF3D7_0221600
Pf3D7_02_v3	864051	867855	PF3D7_0221650
Pf3D7_02_v3	868029	869128	intergenic
Pf3D7_02_v3	869252	869621	intergenic
Pf3D7_02_v3	875828	876036	PF3D7_0222000
Pf3D7_02_v3	880506	880975	intergenic
Pf3D7_02_v3	889623	889846	PF3D7_0222500
Pf3D7_02_v3	894929	895199	intergenic
Pf3D7_02_v3	898291	898499	PF3D7_0222800
Pf3D7_02_v3	909151	909564	PF3D7_0223300
Pf3D7_02_v3	913556	914632	PF3D7_0223400
Pf3D7_02_v3	914848	915156	intergenic
Pf3D7_02_v3	916227	917705	intergenic
Pf3D7_02_v3	918126	920218	intergenic
Pf3D7_02_v3	920838	921065	intergenic
Pf3D7_02_v3	921296	921521	intergenic
Pf3D7_02_v3	924096	924411	intergenic
Pf3D7_02_v3	938830	939280	intergenic
Pf3D7_03_v3	52368	52636	intergenic
Pf3D7_03_v3	60726	60966	PF3D7_0300700
Pf3D7_03_v3	61957	62248	intergenic
Pf3D7_03_v3	65962	67450	PF3D7_0300900
Pf3D7_03_v3	68654	69029	intergenic
Pf3D7_03_v3	69161	69433	intergenic
Pf3D7_03_v3	71348	71624	intergenic
Pf3D7_03_v3	72996	73260	intergenic
Pf3D7_03_v3	73517	74094	intergenic
Pf3D7_03_v3	74314	74688	intergenic
Pf3D7_03_v3	74824	75424	intergenic
Pf3D7_03_v3	75537	76133	PF3D7_0301100
Pf3D7_03_v3	76437	76705	PF3D7_0301100
Pf3D7_03_v3	77467	77936	intergenic
Pf3D7_03_v3	116467	118513	PF3D7_0302200
Pf3D7_03_v3	118764	119025	PF3D7_0302200
Pf3D7_03_v3	119742	120014	PF3D7_0302200
Pf3D7_03_v3	120255	120456	intergenic
Pf3D7_03_v3	120693	121062	intergenic
Pf3D7_03_v3	121171	121526	intergenic
Pf3D7_03_v3	122039	122412	intergenic
Pf3D7_03_v3	124304	126506	intergenic
Pf3D7_03_v3	126631	132720	PF3D7_0302300
Pf3D7_03_v3	1004535	1004768	intergenic
Pf3D7_03_v3	1007080	1007452	intergenic
Pf3D7_03_v3	1014112	1014350	intergenic
Pf3D7_03_v3	1014790	1015042	PF3D7_0324400
Pf3D7_03_v3	1016455	1016672	intergenic
Pf3D7_03_v3	1016988	1017216	intergenic
Pf3D7_03_v3	1017731	1018255	PF3D7_0324500
Pf3D7_03_v3	1019614	1020191	intergenic
Pf3D7_03_v3	1021289	1021615	PF3D7_0324600
Pf3D7_03_v3	1036026	1036321	intergenic
Pf3D7_03_v3	1038067	1038473	PF3D7_0324900
Pf3D7_03_v3	1038664	1038989	intergenic
Pf3D7_03_v3	1039361	1039644	intergenic
Pf3D7_03_v3	1055303	1055753	intergenic
Pf3D7_04_v3	7610	8127	intergenic
Pf3D7_04_v3	27434	28321	PF3D7_0400100
Pf3D7_04_v3	34588	34807	intergenic
Pf3D7_04_v3	44407	44819	intergenic
Pf3D7_04_v3	50850	51099	intergenic
Pf3D7_04_v3	52252	52488	intergenic
Pf3D7_04_v3	57074	57796	intergenic
Pf3D7_04_v3	58595	58856	PF3D7_0400500
Pf3D7_04_v3	59802	60928	PF3D7_0400500
Pf3D7_04_v3	61344	61637	PF3D7_0400600
Pf3D7_04_v3	62006	62541	intergenic
Pf3D7_04_v3	62948	63858	intergenic
Pf3D7_04_v3	65127	65328	intergenic
Pf3D7_04_v3	65564	65782	intergenic
Pf3D7_04_v3	65991	66372	intergenic
Pf3D7_04_v3	68625	68917	intergenic
Pf3D7_04_v3	71760	72246	intergenic
Pf3D7_04_v3	72628	72974	intergenic
Pf3D7_04_v3	74749	75305	intergenic
Pf3D7_04_v3	77286	77680	intergenic
Pf3D7_04_v3	80655	80890	intergenic
Pf3D7_04_v3	81328	82133	PF3D7_0401300
Pf3D7_04_v3	84442	84659	PF3D7_0401400
Pf3D7_04_v3	86742	86976	intergenic
Pf3D7_04_v3	87431	87861	intergenic
Pf3D7_04_v3	88339	88819	PF3D7_0401500
Pf3D7_04_v3	88933	91515	PF3D7_0401500
Pf3D7_04_v3	91648	92146	intergenic
Pf3D7_04_v3	98462	99274	intergenic
Pf3D7_04_v3	99455	100150	PF3D7_0401700
Pf3D7_04_v3	100292	101969	PF3D7_0401700
Pf3D7_04_v3	111486	112622	intergenic
Pf3D7_04_v3	112998	113246	intergenic
Pf3D7_04_v3	113357	113739	intergenic
Pf3D7_04_v3	120387	121635	intergenic
Pf3D7_04_v3	121771	122216	intergenic
Pf3D7_04_v3	122337	122655	intergenic
Pf3D7_04_v3	122799	123165	intergenic
Pf3D7_04_v3	152361	153029	intergenic
Pf3D7_04_v3	153144	153561	intergenic
Pf3D7_04_v3	153673	155113	PF3D7_0402500
Pf3D7_04_v3	155411	155768	PF3D7_0402500
Pf3D7_04_v3	157081	157415	intergenic
Pf3D7_04_v3	157663	158257	intergenic
Pf3D7_04_v3	158524	159302	intergenic
Pf3D7_04_v3	160102	160416	PF3D7_0402600
Pf3D7_04_v3	160530	160978	intergenic
Pf3D7_04_v3	161188	161453	intergenic
Pf3D7_04_v3	162150	162505	intergenic
Pf3D7_04_v3	163449	164061	PF3D7_0402700
Pf3D7_04_v3	164263	164642	intergenic
Pf3D7_04_v3	164794	165476	intergenic
Pf3D7_04_v3	165952	166494	PF3D7_0402800
Pf3D7_04_v3	166683	166931	PF3D7_0402800
Pf3D7_04_v3	167185	167433	PF3D7_0402800
Pf3D7_04_v3	167990	168336	intergenic
Pf3D7_04_v3	169685	170064	intergenic
Pf3D7_04_v3	546168	555041	PF3D7_0412400
Pf3D7_04_v3	555233	555793	intergenic
Pf3D7_04_v3	556012	558103	PF3D7_0412500
Pf3D7_04_v3	558549	559273	intergenic
Pf3D7_04_v3	559626	561639	PF3D7_0412600
Pf3D7_04_v3	564845	565055	intergenic
Pf3D7_04_v3	565388	565964	intergenic
Pf3D7_04_v3	567345	567551	intergenic
Pf3D7_04_v3	568354	568625	intergenic
Pf3D7_04_v3	571182	571812	intergenic
Pf3D7_04_v3	598871	599097	intergenic
Pf3D7_04_v3	600268	601774	intergenic
Pf3D7_04_v3	603763	604054	intergenic
Pf3D7_04_v3	604207	604863	PF3D7_0413200
Pf3D7_04_v3	605363	605626	intergenic
Pf3D7_04_v3	606119	610568	PF3D7_0413300
Pf3D7_04_v3	610964	613500	PF3D7_0413400
Pf3D7_04_v3	937568	937780	intergenic
Pf3D7_04_v3	938295	938541	intergenic
Pf3D7_04_v3	963347	963981	intergenic
Pf3D7_04_v3	964323	964843	intergenic
Pf3D7_04_v3	965168	965581	intergenic
Pf3D7_04_v3	965991	966567	PF3D7_0421200
Pf3D7_04_v3	966686	966952	PF3D7_0421200
Pf3D7_04_v3	968674	969525	intergenic
Pf3D7_04_v3	974559	974777	intergenic
Pf3D7_04_v3	975331	975831	intergenic
Pf3D7_04_v3	977595	977940	intergenic
Pf3D7_04_v3	979307	980471	PF3D7_0421400
Pf3D7_04_v3	981020	981701	intergenic
Pf3D7_04_v3	983046	983946	intergenic
Pf3D7_04_v3	984564	984826	intergenic
Pf3D7_04_v3	985575	986213	PF3D7_0421600
Pf3D7_04_v3	1121362	1122917	intergenic
Pf3D7_04_v3	1123117	1123410	PF3D7_0424800
Pf3D7_04_v3	1123974	1126966	PF3D7_0424800
Pf3D7_04_v3	1123974	1126966	PF3D7_0424900
Pf3D7_04_v3	1127087	1127562	PF3D7_0424900
Pf3D7_04_v3	1127691	1129317	PF3D7_0424900
Pf3D7_04_v3	1131205	1131459	intergenic
Pf3D7_04_v3	1131649	1132240	intergenic
Pf3D7_04_v3	1133818	1134319	intergenic
Pf3D7_04_v3	1135436	1135655	PF3D7_0425200
Pf3D7_04_v3	1135830	1136067	PF3D7_0425200
Pf3D7_04_v3	1136364	1136859	PF3D7_0425200
Pf3D7_04_v3	1138669	1139516	intergenic
Pf3D7_04_v3	1139732	1139972	intergenic
Pf3D7_04_v3	1140545	1140808	PF3D7_0425300
Pf3D7_04_v3	1142484	1142765	intergenic
Pf3D7_04_v3	1142877	1143255	PF3D7_0425400
Pf3D7_04_v3	1143532	1143775	PF3D7_0425400
Pf3D7_04_v3	1143927	1144257	PF3D7_0425400
Pf3D7_04_v3	1145028	1145236	intergenic
Pf3D7_04_v3	1145494	1145714	intergenic
Pf3D7_04_v3	1156015	1156243	PF3D7_0425800
Pf3D7_04_v3	1157691	1157953	intergenic
Pf3D7_04_v3	1158321	1158602	intergenic
Pf3D7_04_v3	1161074	1161553	intergenic
Pf3D7_04_v3	1163828	1166083	intergenic
Pf3D7_04_v3	1166313	1167872	intergenic
Pf3D7_04_v3	1168889	1170067	PF3D7_0425900
Pf3D7_04_v3	1170698	1170944	intergenic
Pf3D7_05_v3	23619	23912	intergenic
Pf3D7_05_v3	25531	26242	intergenic
Pf3D7_05_v3	27220	27720	intergenic
Pf3D7_05_v3	27964	28625	intergenic
Pf3D7_05_v3	29672	30531	intergenic
Pf3D7_05_v3	32523	32802	intergenic
Pf3D7_05_v3	34379	34582	intergenic
Pf3D7_05_v3	34979	35552	intergenic
Pf3D7_05_v3	35665	36008	intergenic
Pf3D7_05_v3	36661	36897	intergenic
Pf3D7_05_v3	37256	37585	PF3D7_0500500
Pf3D7_05_v3	38087	38987	intergenic
Pf3D7_05_v3	1323794	1324128	intergenic
Pf3D7_05_v3	1324542	1324784	intergenic
Pf3D7_05_v3	1325261	1325683	PF3D7_0532900
Pf3D7_05_v3	1325883	1326085	PF3D7_0532900
Pf3D7_05_v3	1326999	1327293	intergenic
Pf3D7_05_v3	1327860	1328166	intergenic
Pf3D7_05_v3	1328413	1329066	PF3D7_0533000
Pf3D7_05_v3	1329485	1331667	PF3D7_0533000
Pf3D7_05_v3	1331920	1340289	PF3D7_0533100
Pf3D7_05_v3	1340418	1342017	intergenic
Pf3D7_06_v3	2731	3046	PF3D7_0600200
Pf3D7_06_v3	3737	4323	PF3D7_0600200
Pf3D7_06_v3	4910	5351	intergenic
Pf3D7_06_v3	5482	6367	intergenic
Pf3D7_06_v3	6594	6801	intergenic
Pf3D7_06_v3	8853	11215	intergenic
Pf3D7_06_v3	11424	13041	intergenic
Pf3D7_06_v3	13447	13742	intergenic
Pf3D7_06_v3	14876	15999	intergenic
Pf3D7_06_v3	18068	18416	intergenic
Pf3D7_06_v3	22759	23308	intergenic
Pf3D7_06_v3	36531	36853	PF3D7_0600800
Pf3D7_06_v3	37921	38234	intergenic
