Pf3D7_01_v3	56186	56390	intergenic
Pf3D7_01_v3	57664	57869	intergenic
Pf3D7_01_v3	70496	70697	PF3D7_0101200
Pf3D7_01_v3	522278	522520	intergenic
Pf3D7_02_v3	28856	29179	intergenic
Pf3D7_02_v3	50443	50677	intergenic
Pf3D7_02_v3	856891	857057	intergenic
Pf3D7_03_v3	132411	132646	intergenic
Pf3D7_03_v3	136252	136416	intergenic
Pf3D7_03_v3	857819	858024	intergenic
Pf3D7_03_v3	1026149	1026358	intergenic
Pf3D7_04_v3	62016	62532	intergenic
Pf3D7_04_v3	114647	114923	intergenic
Pf3D7_04_v3	611000	613852	PF3D7_0413400
Pf3D7_04_v3	1121087	1122897	intergenic
Pf3D7_04_v3	1123987	1125627	PF3D7_0424800
Pf3D7_04_v3	1125797	1127266	PF3D7_0424900
Pf3D7_04_v3	1170900	1171285	intergenic
Pf3D7_06_v3	28542	28789	intergenic
Pf3D7_06_v3	1413109	1413315	intergenic
Pf3D7_07_v3	53472	53765	intergenic
Pf3D7_07_v3	54690	54856	intergenic
Pf3D7_07_v3	84771	85309	PF3D7_0702000
Pf3D7_07_v3	1266790	1280283	intergenic
Pf3D7_08_v3	78498	78692	intergenic
Pf3D7_08_v3	83722	83913	intergenic
Pf3D7_08_v3	637932	641499	PF3D7_0812900
Pf3D7_08_v3	641669	642283	intergenic
Pf3D7_09_v3	31513	31771	intergenic
Pf3D7_09_v3	32420	32619	intergenic
Pf3D7_09_v3	1479987	1480182	intergenic
Pf3D7_09_v3	1490808	1491069	intergenic
Pf3D7_10_v3	66773	66998	intergenic
Pf3D7_10_v3	1437671	1438133	intergenic
Pf3D7_10_v3	1589601	1589986	PF3D7_1039600
Pf3D7_11_v3	50254	50419	intergenic
Pf3D7_11_v3	64693	64904	PF3D7_1101000
Pf3D7_12_v3	378693	378876	intergenic
Pf3D7_12_v3	379116	386018	intergenic
Pf3D7_12_v3	2183512	2184079	intergenic
Pf3D7_12_v3	2185547	2185794	intergenic
Pf3D7_13_v3	32744	33074	intergenic
Pf3D7_13_v3	76632	79626	PF3D7_1301300
Pf3D7_13_v3	79982	80294	intergenic
Pf3D7_14_v3	6487	6669	intergenic
Pf3D7_14_v3	31676	31853	intergenic
Pf3D7_14_v3	3193933	3194097	intergenic
Pf3D7_14_v3	3207701	3207910	PF3D7_1477800
Pf3D7_14_v3	3212901	3213127	PF3D7_1478000
Pf3D7_14_v3	3233187	3233359	intergenic
Pf3D7_14_v3	3235073	3235271	intergenic
Pf3D7_14_v3	3242863	3243197	intergenic
